,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
1428,0,31,0,885,0,0,0,22,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1429,1,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1430,0,43,0,472,52,160,0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1431,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1432,0,23,0,0,0,1342,7,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1433,0,20,0,107,476,982,20,0,1,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1434,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1435,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1436,0,31,0,0,573,0,15733,32,0,2,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1437,0,31,1,0,998,103,15255,432,0,2,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1438,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1439,0,27,0,0,2995,0,5534,4484,0,3,0,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1440,0,28,0,0,488,307,9,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1441,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1442,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1443,1,14,0,0,0,0,0,-265,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1444,0,65,0,19,33,168,62,1387,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1445,0,73,0,1858,0,382,8,329,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1446,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1447,0,25,0,0,4827,0,75,1919,0,4,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1448,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1449,0,34,0,2,768,8,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1450,1,63,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1451,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1452,0,18,0,2,807,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1453,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1454,0,28,0,783,164,274,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1455,0,45,0,951,93,0,0,194,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1456,0,32,0,3337,6,1,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1457,0,19,0,24,0,1,1742,0,1,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1458,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1459,0,20,0,0,0,977,0,4,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1460,0,18,0,298,0,0,342,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1461,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1462,0,58,0,0,576,0,0,208,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1463,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1464,0,13,0,0,6,316,401,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1465,0,30,0,208,594,0,0,473,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1466,0,22,0,0,902,2,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1467,0,22,0,0,0,0,381,403,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1468,0,10,0,0,0,331,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1469,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1470,0,44,0,126,0,4,655,0,1,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1471,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1472,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1473,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1474,0,44,0,0,4701,4,1,1133,0,4,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1475,0,42,0,854,25,299,11,0,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1476,0,18,0,966,0,271,106,218,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1477,0,34,0,1768,0,464,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1478,0,15,0,193,84,0,592,6,2,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1479,0,36,0,0,1,1001,0,16,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1480,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1481,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1482,0,27,0,0,261,0,9,551,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1483,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1484,0,19,0,273,566,0,68,0,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1485,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1486,0,31,0,45,3150,0,1656,0,1,3,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1487,0,41,0,25,0,84,0,1239,1,0,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1488,1,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1489,0,23,0,0,138,0,567,45,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1490,0,29,0,168,2,45,2405,3,1,1,1,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1491,0,38,0,320,4398,0,250,137,2,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1492,0,21,0,0,1,673,24,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1493,0,20,0,2,0,1008,1090,1,1,0,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1494,0,27,0,0,11293,0,297,4736,0,4,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1495,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1496,0,24,0,684,87,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1497,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1498,0,22,0,2545,0,460,7,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1499,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1500,0,24,0,0,981,156,14,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1501,0,32,0,26,0,129,0,712,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1502,0,17,0,33,8,199,0,808,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1503,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1504,1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1505,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1506,0,24,0,26,0,676,121,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1507,0,20,0,0,0,243,21,2149,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1508,0,17,0,0,880,0,0,44,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1509,0,44,0,0,0,0,0,803,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1510,0,34,0,1,874,0,51,0,0,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1511,0,19,0,149,0,37,173,308,1,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1512,0,28,0,0,0,1,0,739,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1513,1,30,0,0,0,0,0,-156,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1514,0,57,0,0,6290,0,5156,0,0,4,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1515,1,34,0,0,0,0,-65,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1516,0,18,0,1454,15,117,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1517,0,28,1,59,152,0,23,3656,1,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1518,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1519,1,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1520,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1521,0,33,0,162,354,149,57,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1522,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1523,0,44,0,0,0,0,0,3762,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1524,1,28,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1525,1,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1526,0,55,0,6438,0,1425,208,0,2,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1527,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1528,0,38,0,0,0,11,796,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1529,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1530,1,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1531,0,61,0,2647,0,0,0,127,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1532,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1533,0,20,0,0,0,0,784,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1534,0,22,0,0,42,0,19,709,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1535,0,27,0,1338,0,30,20,1569,2,0,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1536,0,19,0,0,0,712,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1537,0,23,0,2,1447,0,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1538,0,33,0,0,2455,0,5252,159,0,3,0,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1539,0,26,0,53,7,0,3752,16,1,1,0,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1540,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1541,0,39,0,0,840,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1542,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1543,0,33,0,399,24,0,364,0,2,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1544,0,40,0,9,1,79,775,156,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1545,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1546,0,26,0,1,485,0,12842,0,0,2,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1547,1,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1548,1,15,0,0,0,-72,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1549,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1550,0,33,0,1641,0,8,8,0,2,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1551,1,14,0,0,0,-75,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1552,0,22,0,6,0,723,1923,15,1,0,2,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1553,0,45,0,64,7980,0,1,1470,1,4,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1554,0,58,0,0,2696,0,2882,1563,0,3,0,4,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1555,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1556,0,36,0,0,0,685,11,8,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1557,0,35,0,0,842,9,2061,547,0,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1558,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1559,0,27,0,0,1624,0,53,1152,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1560,0,24,0,684,0,87,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1561,0,43,0,0,20809,13,3745,2862,0,4,1,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1562,0,67,1,0,6564,4,3560,243,0,4,1,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1563,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1564,0,28,0,0,818,51,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1565,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1566,1,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1567,0,22,1,1166,3,130,0,0,2,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1568,1,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1569,1,47,0,0,0,0,-191,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1570,0,16,0,1639,0,142,108,0,2,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1571,0,41,0,1545,0,8,0,9,2,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1572,0,26,0,172,7508,1698,109,11333,1,4,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1573,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1574,0,26,0,493,0,774,9,20,2,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1575,0,21,0,1693,1,15,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1576,0,45,0,0,0,1320,0,3,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1577,0,28,0,293,588,0,2,0,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1578,0,26,0,1,913,7,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1579,0,35,0,111,420,271,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1580,0,60,0,0,4230,0,1308,1429,0,4,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1581,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1582,0,15,0,3859,1,4410,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1583,0,26,0,1260,0,0,0,396,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1584,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1585,0,24,0,330,47,356,0,0,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1586,0,77,0,0,0,64,712,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1587,0,22,0,446,0,1630,0,0,2,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1588,0,22,0,1127,0,2451,96,0,2,0,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1589,0,20,0,1481,0,2183,24,5,2,0,3,1,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1590,0,47,0,1696,10,48,0,0,2,1,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1591,1,25,0,0,0,0,0,-193,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1592,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1593,0,19,0,1954,0,508,0,0,2,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1594,0,44,0,0,1,574,1788,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1595,0,41,1,0,2872,0,6386,1113,0,3,0,4,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1596,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1597,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1598,0,20,0,43,0,9,707,7,1,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1599,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1600,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1601,0,28,0,75,0,1094,28,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1602,0,51,0,0,12,0,0,603,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1603,0,22,0,124,529,0,175,179,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1604,1,36,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1605,0,18,0,0,0,0,716,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1606,0,19,0,6,148,936,0,131,1,1,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1607,0,17,0,142,0,16,4,1111,0,0,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1608,0,29,0,47,29,16,3762,0,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1609,0,18,0,1,1,714,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1610,0,22,0,930,0,45,6307,10,2,0,1,4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1611,0,43,0,209,1977,188,6,0,2,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1612,0,24,0,0,0,93,506,174,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1613,0,25,0,1253,0,379,966,0,2,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1614,0,20,0,2,6,7,0,2413,1,1,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1615,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1616,0,32,0,0,1001,8,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1617,0,51,0,0,526,0,4467,138,0,2,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1618,0,22,0,1,3748,2718,217,11,0,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1619,0,22,0,674,0,0,11,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1620,0,30,0,37,938,1,472,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1621,0,23,0,337,14,0,884,0,2,1,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1622,0,61,0,5,740,0,47,0,1,2,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1623,0,24,0,0,0,0,0,645,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1624,0,19,0,0,810,0,77,62,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1625,0,27,0,0,599,2751,684,518,0,2,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1626,0,29,1,0,3285,0,0,8,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1627,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1628,0,26,0,0,11143,0,628,6076,0,4,0,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1629,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1630,1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1631,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1632,0,39,1,0,3376,0,2287,0,0,3,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1633,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1634,0,21,0,0,0,0,922,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1635,0,37,0,1,6,1072,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1636,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1637,0,20,0,136,0,15,419,0,1,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1638,0,27,0,1023,531,245,734,65,2,2,1,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1639,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1640,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1641,0,36,0,0,2384,0,10232,243,0,3,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1642,0,19,0,0,0,223,0,769,0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1643,0,22,0,0,0,282,407,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1644,0,15,0,28,1,806,0,57,1,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
