,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
2525,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2526,1,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2527,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2528,0,59,0,269,1776,0,0,12,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2529,0,18,0,130,0,13,191,554,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2530,1,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2531,0,23,0,171,2373,1,30,985,1,3,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2532,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2533,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2534,0,25,0,21,746,55,0,4,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2535,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2536,1,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2537,0,54,0,0,5876,0,0,914,0,4,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2538,1,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2539,0,48,0,1200,0,38,48,0,2,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2540,0,40,0,0,0,362,272,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2541,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2542,0,32,0,0,9,11,784,63,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2543,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2544,1,52,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2545,0,16,0,0,1115,0,1674,132,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2546,1,16,0,0,-233,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2547,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2548,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2549,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2550,0,27,1,1709,4,24,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2551,0,45,0,0,726,0,281,1257,0,2,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2552,0,26,0,2381,1772,0,0,2618,2,3,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2553,0,29,0,1049,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2554,1,38,0,0,0,0,-282,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2555,0,19,0,1,143,0,254,107,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2556,0,43,0,471,0,133,2,692,2,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2557,0,15,0,746,0,2,0,11,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2558,0,31,0,1511,0,310,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2559,0,52,0,758,0,356,5,0,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2560,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2561,0,29,0,143,548,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2562,0,18,0,600,0,0,179,11,2,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2563,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2564,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2565,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2566,0,58,0,0,82,0,758,0,0,1,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2567,0,39,0,0,0,0,0,907,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2568,0,13,0,911,1,0,74,0,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2569,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2570,0,23,0,253,0,0,888,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2571,1,24,0,-223,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2572,0,33,0,0,0,170,14,810,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2573,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2574,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2576,0,36,0,625,0,260,0,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2577,0,15,0,254,0,10,180,0,1,0,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2578,0,31,0,91,756,0,0,12,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2579,0,42,0,0,0,213,166,1209,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2580,0,27,0,1502,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2581,0,36,0,123,3,307,7,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2583,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2584,0,22,0,0,837,192,0,749,0,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2585,0,56,0,0,1721,0,96,0,0,3,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2586,0,23,0,0,0,0,757,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2587,0,25,0,314,2,648,92,0,2,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2588,0,29,0,3,0,3,0,697,1,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2589,0,17,0,0,1195,31,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2590,0,13,0,412,4,0,0,551,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2591,0,35,0,2301,0,414,-309,0,2,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2592,1,53,0,219,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2593,0,24,0,14,702,0,0,0,1,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2594,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2595,1,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2596,0,29,0,2,8,0,2864,155,0,1,0,4,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2597,0,46,0,0,0,1661,52,8,0,0,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2598,1,58,0,131,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2599,0,53,0,0,1,0,195,493,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2600,0,21,0,13,-254,1098,64,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2601,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2602,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2603,1,23,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2604,0,41,0,0,320,4333,1313,51,0,1,3,3,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2605,0,29,0,3,933,0,674,731,1,2,0,3,2,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2606,0,54,0,0,37,0,4689,0,0,1,0,4,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2607,0,43,0,0,9923,660,10,266,0,4,2,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2608,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2609,0,48,0,784,87,0,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2610,0,34,0,10,5659,15,3,0,1,4,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2611,0,42,0,0,802,0,2622,671,0,2,0,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2612,0,17,0,0,0,0,863,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2613,0,22,0,0,0,0,0,1345,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2614,0,37,0,6,437,178,54,3030,1,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2615,1,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2616,0,21,0,3,0,0,881,0,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2617,1,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2618,0,27,0,1,767,0,13104,3657,0,2,0,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2619,0,23,0,18,2595,0,0,122,1,3,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2620,0,19,0,0,0,366,268,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2621,0,28,0,948,0,64,170,0,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2622,0,33,0,0,0,154,22,820,0,0,1,1,2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2623,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2625,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2626,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2627,0,44,0,0,0,0,0,871,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2628,0,43,0,803,0,384,120,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2629,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2630,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2631,0,25,0,237,0,910,0,12,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2633,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2634,0,24,0,165,0,981,2,0,1,0,2,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2635,0,38,0,77,169,0,0,470,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2636,1,44,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2637,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2638,1,3,0,0,0,-51,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2639,0,5,0,0,0,0,0,358,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2640,1,3,0,0,-143,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2641,1,18,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2642,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2643,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2644,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2645,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2646,0,28,0,1581,213,0,18,3051,2,1,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2647,0,49,0,20,6807,174,3538,2473,1,4,1,4,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2648,0,23,0,0,824,0,495,1479,0,2,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2649,0,19,0,0,1,0,2085,55,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2650,0,34,0,0,250,23,0,514,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2651,0,40,1,0,11,0,2205,1295,0,1,0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2652,0,26,1,0,186,163,548,5058,0,1,0,2,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2653,0,23,0,0,0,204,3,1919,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2654,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2655,0,51,0,1,3935,0,146,0,0,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2656,0,44,0,672,0,0,0,20,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2657,0,50,0,357,0,657,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2658,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2659,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2660,0,21,0,33,126,0,461,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2661,0,20,0,56,757,111,0,0,1,2,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2662,0,14,0,0,688,14,692,809,0,1,1,3,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2663,0,38,0,0,896,0,1495,4168,0,2,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2664,0,29,0,631,-34,0,40,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2665,1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2666,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2667,1,40,0,0,997,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2668,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2669,0,18,0,154,22,77,1053,0,1,1,1,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2670,0,17,0,5,756,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2671,1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2672,0,27,0,0,2,49,0,801,0,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2673,0,34,0,2904,23,7,0,81,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2674,0,53,0,520,0,442,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2675,1,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2676,0,41,0,71,0,1617,31,0,1,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2677,0,51,0,819,4,92,38,0,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2678,1,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2679,0,59,0,0,0,1,920,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2680,1,17,0,0,0,0,237,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2681,1,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2682,0,57,0,0,1431,0,30,337,0,3,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2683,0,39,0,2127,93,23,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2684,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2685,0,42,0,173,656,0,0,23,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2686,0,36,0,418,40,7,338,0,2,1,1,2,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2687,0,42,0,44,0,3648,0,9,1,0,3,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2688,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2689,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2690,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2691,0,28,0,0,93,1282,0,0,0,1,3,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2692,0,37,0,912,0,0,348,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2693,0,44,0,0,0,744,62,3,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2694,0,71,1,901,0,1698,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2695,0,44,0,0,351,0,3,3447,0,1,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2696,1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2697,0,18,0,4,904,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2698,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2699,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2700,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2701,0,29,0,0,1311,0,0,0,0,2,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2702,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2703,0,27,0,688,307,779,0,19,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2704,0,24,0,0,0,443,244,1,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2705,0,38,0,1,0,288,0,556,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2706,0,28,0,523,0,0,970,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2707,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2708,0,16,0,0,20,0,300,681,0,1,0,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2709,0,24,0,-97,2,25,-102,707,0,1,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2710,0,33,0,123,760,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2711,0,24,0,489,0,240,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2712,0,29,0,1,0,133,104,574,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2713,0,25,0,0,9,2005,0,5,0,1,3,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2715,0,13,0,649,2,0,124,143,2,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2716,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2717,0,32,0,0,0,736,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2718,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2719,0,49,0,21,25,1509,0,1042,1,1,3,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2720,0,43,0,13,2119,315,0,261,1,3,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2722,1,6,0,117,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2723,0,23,0,0,179,569,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2724,0,43,0,336,11,796,15,0,2,1,2,1,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2725,1,23,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2726,0,43,0,828,25,545,107,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2727,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2728,0,54,1,0,2062,2,19,1618,0,3,1,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2729,1,51,0,0,0,109,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2730,1,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2731,1,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2732,0,45,0,200,9,0,857,16,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2733,0,20,0,0,689,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2734,0,33,0,0,28,0,6841,543,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2735,0,21,0,15,30,11,2,388,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
