CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
0,23,0,0,824,0,495,1479,0,2,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,19,0,0,1,0,2085,55,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,34,0,0,250,23,0,514,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,40,1,0,11,0,2205,1295,0,1,0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,26,1,0,186,163,548,5058,0,1,0,2,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,23,0,0,0,204,3,1919,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,51,0,1,3935,0,146,0,0,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,44,0,672,0,0,0,20,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,50,0,357,0,657,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,21,0,33,126,0,461,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,20,0,56,757,111,0,0,1,2,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,14,0,0,688,14,692,809,0,1,1,3,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38,0,0,896,0,1495,4168,0,2,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,29,0,631,-34,0,40,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,40,0,0,997,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,18,0,154,22,77,1053,0,1,1,1,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,17,0,5,756,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,27,0,0,2,49,0,801,0,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,34,0,2904,23,7,0,81,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,53,0,520,0,442,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,41,0,71,0,1617,31,0,1,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,51,0,819,4,92,38,0,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,59,0,0,0,1,920,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,17,0,0,0,0,237,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,57,0,0,1431,0,30,337,0,3,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,39,0,2127,93,23,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,42,0,173,656,0,0,23,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,36,0,418,40,7,338,0,2,1,1,2,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,42,0,44,0,3648,0,9,1,0,3,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,28,0,0,93,1282,0,0,0,1,3,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,37,0,912,0,0,348,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,44,0,0,0,744,62,3,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,71,1,901,0,1698,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,44,0,0,351,0,3,3447,0,1,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,18,0,4,904,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,29,0,0,1311,0,0,0,0,2,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,27,0,688,307,779,0,19,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,24,0,0,0,443,244,1,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,38,0,1,0,288,0,556,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,28,0,523,0,0,970,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,20,0,300,681,0,1,0,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,24,0,-97,2,25,-102,707,0,1,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,33,0,123,760,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,24,0,489,0,240,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,29,0,1,0,133,104,574,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,25,0,0,9,2005,0,5,0,1,3,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,13,0,649,2,0,124,143,2,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,32,0,0,0,736,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,49,0,21,25,1509,0,1042,1,1,3,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,43,0,13,2119,315,0,261,1,3,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,6,0,117,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,23,0,0,179,569,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,43,0,336,11,796,15,0,2,1,2,1,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,43,0,828,25,545,107,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,54,1,0,2062,2,19,1618,0,3,1,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,51,0,0,0,109,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,45,0,200,9,0,857,16,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,20,0,0,689,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,33,0,0,28,0,6841,543,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,21,0,15,30,11,2,388,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,23,0,5,308,363,7,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,16,0,24,0,13,717,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,35,0,198,44,97,30,510,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,51,0,214,3,16,569,0,1,1,1,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,2,0,443,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,55,0,0,1971,77,577,1050,0,3,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,22,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,20,0,310,0,374,0,5,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,25,0,0,641,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,18,0,235,0,101,0,316,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,28,0,3,141,0,0,1689,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,26,0,1822,0,4,107,1204,2,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,28,0,1,0,933,614,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,54,0,494,-127,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,56,0,0,54,0,724,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,25,0,1228,0,132,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,26,0,2050,8525,0,270,636,2,4,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,14,0,0,0,709,258,3,0,0,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,21,0,2,417,323,0,84,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,43,0,0,-69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,37,0,221,0,32,38,516,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,33,0,740,82,6,227,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,3135,0,26,3,0,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,14,0,0,1,1441,0,190,0,0,3,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,20,0,0,0,585,0,10,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,13,0,0,0,31,0,810,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,37,0,0,210,0,4114,0,0,1,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,15,0,5711,0,2516,0,1370,2,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,33,0,396,1280,7,308,4941,2,2,1,2,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,49,0,0,675,0,160,528,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,24,0,1252,6,95,123,706,2,1,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,24,0,173,0,14,0,603,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,31,0,0,611,2,4,22,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,47,0,0,5252,0,124,300,0,4,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,19,0,736,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,38,1,0,1577,0,425,4359,0,3,0,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,33,0,0,1001,2280,991,29,0,2,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,32,0,0,53,0,744,0,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,19,0,23,0,0,0,732,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,48,0,0,8403,0,7627,83,0,4,0,4,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,66,0,1187,1,240,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,13,0,271,256,0,207,409,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,40,0,82,1390,0,347,6237,1,3,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,35,0,0,1438,0,112,74,0,3,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,32,0,0,49,2,639,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,51,0,1644,0,234,157,64,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,37,0,0,216,0,5391,3372,0,1,0,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,31,0,517,1,301,60,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,37,0,608,0,6,0,1637,2,0,1,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,38,0,0,3331,270,2,3510,0,3,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,19,0,0,329,0,3154,312,0,1,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,19,0,0,0,1752,187,0,0,0,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,31,0,2,788,0,128,9,0,2,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,43,0,45,8,0,607,44,1,1,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,21,0,0,878,82,360,1784,0,2,1,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,30,0,728,2551,0,48,1804,2,3,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,30,0,479,12,25,643,283,2,1,1,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,21,0,0,27,1181,0,513,0,1,2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,57,0,506,0,1,178,0,2,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,35,0,1228,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,32,0,2616,0,2,5,0,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,30,0,0,0,301,0,437,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,69,0,577,139,0,0,0,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,17,0,0,-232,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,16,0,995,0,6,48,0,2,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,25,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,25,0,1586,2342,947,1,276,2,3,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,52,0,0,2,0,10976,810,0,1,0,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,13,0,578,77,0,306,5,2,1,0,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,37,0,1086,0,0,41,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,13,0,760,2,2,418,0,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,45,0,3309,0,10,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,22,0,664,0,0,65,0,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,39,0,0,0,0,1745,72,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,35,0,741,0,31,0,36,2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,19,0,1,0,0,450,254,0,0,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,37,0,0,2065,1650,356,1,0,3,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,35,0,1609,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,62,0,379,453,0,7,0,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,16,0,-57,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,26,0,0,1888,8,21,6023,0,1,1,1,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,22,0,35,0,36,581,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,40,0,0,0,0,822,2,0,0,0,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,50,0,0,1547,0,1784,1,0,3,0,3,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,57,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,15,0,1,30,1793,0,0,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,23,0,0,587,0,1497,1014,0,2,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,73,0,0,0,0,153,556,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,27,1,0,6013,0,820,31,0,4,0,3,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,14,0,0,946,0,7860,384,0,2,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,26,0,128,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,22,0,273,0,102,43,700,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,22,0,2229,0,1349,121,0,2,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,71,0,924,1284,10,9,0,2,2,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0,25,0,5,1,633,0,188,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
